货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,613.09,608.18,615.55,615.55,615.25,2014.09.30 14:58:51
美元,613.17,608.26,615.63,615.63,615.25,2014.09.30 14:50:32
美元,613.13,608.22,615.59,615.59,615.25,2014.09.30 14:48:41
美元,613.17,608.26,615.63,615.63,615.25,2014.09.30 14:47:37
美元,613.32,608.4,615.78,615.78,615.25,2014.09.30 14:42:06
美元,613.35,608.43,615.81,615.81,615.25,2014.09.30 14:39:47
美元,613.32,608.4,615.78,615.78,615.25,2014.09.30 14:36:43
美元,613.38,608.46,615.84,615.84,615.25,2014.09.30 14:35:45
美元,613.35,608.43,615.81,615.81,615.25,2014.09.30 14:31:54
美元,613.37,608.45,615.83,615.83,615.25,2014.09.30 14:26:41
美元,613.45,608.53,615.91,615.91,615.25,2014.09.30 14:25:20
美元,613.37,608.45,615.83,615.83,615.25,2014.09.30 14:22:31
美元,613.51,608.59,615.97,615.97,615.25,2014.09.30 14:19:19
美元,613.62,608.7,616.08,616.08,615.25,2014.09.30 14:18:48
美元,613.69,608.77,616.15,616.15,615.25,2014.09.30 14:17:56
美元,613.72,608.8,616.18,616.18,615.25,2014.09.30 14:12:30
美元,613.75,608.83,616.21,616.21,615.25,2014.09.30 14:12:08
美元,613.67,608.75,616.13,616.13,615.25,2014.09.30 14:11:41
美元,613.61,608.69,616.07,616.07,615.25,2014.09.30 14:10:51
美元,613.52,608.6,615.98,615.98,615.25,2014.09.30 14:04:13
美元,613.5,608.58,615.96,615.96,615.25,2014.09.30 14:03:46
美元,613.47,608.55,615.93,615.93,615.25,2014.09.30 14:00:33
美元,613.47,608.55,615.93,615.93,615.25,2014.09.30 13:50:07
美元,613.32,608.4,615.78,615.78,615.25,2014.09.30 13:49:12
美元,613.32,608.4,615.78,615.78,615.25,2014.09.30 13:48:51
美元,613.27,608.36,615.73,615.73,615.25,2014.09.30 13:37:33
美元,613.36,608.44,615.82,615.82,615.25,2014.09.30 13:37:12
美元,613.24,608.33,615.7,615.7,615.25,2014.09.30 13:28:36
美元,613.17,608.26,615.63,615.63,615.25,2014.09.30 12:43:43
美元,613.19,608.28,615.65,615.65,615.25,2014.09.30 12:11:36
美元,613.27,608.36,615.73,615.73,615.25,2014.09.30 11:55:57
美元,613.31,608.39,615.77,615.77,615.25,2014.09.30 11:55:24
美元,613.34,608.42,615.8,615.8,615.25,2014.09.30 11:46:06
美元,613.32,608.4,615.78,615.78,615.25,2014.09.30 11:45:15
美元,613.25,608.34,615.71,615.71,615.25,2014.09.30 11:40:58
美元,613.22,608.31,615.68,615.68,615.25,2014.09.30 11:39:56
美元,613.19,608.28,615.65,615.65,615.25,2014.09.30 11:37:14
美元,613.12,608.21,615.58,615.58,615.25,2014.09.30 11:28:01
美元,613.22,608.31,615.68,615.68,615.25,2014.09.30 11:26:31
美元,613.22,608.31,615.68,615.68,615.25,2014.09.30 11:21:37
美元,613.24,608.33,615.7,615.7,615.25,2014.09.30 11:15:50
美元,613.27,608.36,615.73,615.73,615.25,2014.09.30 11:12:32
美元,613.34,608.42,615.8,615.8,615.25,2014.09.30 11:11:59
美元,613.31,608.39,615.77,615.77,615.25,2014.09.30 11:11:16
美元,613.35,608.43,615.81,615.81,615.25,2014.09.30 11:10:58
美元,613.29,608.37,615.75,615.75,615.25,2014.09.30 11:08:14
美元,613.32,608.4,615.78,615.78,615.25,2014.09.30 11:08:07
美元,613.37,608.45,615.83,615.83,615.25,2014.09.30 11:07:55
美元,613.52,608.6,615.98,615.98,615.25,2014.09.30 11:05:45
美元,613.55,608.63,616.01,616.01,615.25,2014.09.30 11:04:04
美元,613.57,608.65,616.03,616.03,615.25,2014.09.30 11:02:27
美元,613.63,608.71,616.09,616.09,615.25,2014.09.30 11:00:54
美元,613.58,608.66,616.04,616.04,615.25,2014.09.30 10:51:00
美元,613.55,608.63,616.01,616.01,615.25,2014.09.30 10:46:49
美元,613.68,608.76,616.14,616.14,615.25,2014.09.30 10:45:46
美元,613.64,608.72,616.1,616.1,615.25,2014.09.30 10:42:57
美元,613.69,608.77,616.15,616.15,615.25,2014.09.30 10:42:25
美元,613.75,608.83,616.21,616.21,615.25,2014.09.30 10:41:16
美元,613.73,608.81,616.19,616.19,615.25,2014.09.30 10:38:12
美元,613.78,608.86,616.24,616.24,615.25,2014.09.30 10:33:59
美元,613.72,608.8,616.18,616.18,615.25,2014.09.30 10:30:00
美元,613.72,608.8,616.18,616.18,615.25,2014.09.30 10:23:58
美元,613.97,609.05,616.43,616.43,615.25,2014.09.30 10:20:29
美元,614.02,609.1,616.48,616.48,615.25,2014.09.30 10:20:12
美元,613.97,609.05,616.43,616.43,615.25,2014.09.30 10:18:54
美元,614.02,609.1,616.48,616.48,615.25,2014.09.30 10:18:13
美元,613.89,608.97,616.35,616.35,615.25,2014.09.30 10:15:17
美元,613.85,608.93,616.31,616.31,615.25,2014.09.30 10:12:03
美元,613.77,608.85,616.23,616.23,615.25,2014.09.30 10:03:57
美元,613.72,608.8,616.18,616.18,615.25,2014.09.30 09:57:51
美元,613.77,608.85,616.23,616.23,615.25,2014.09.30 09:53:46
美元,613.69,608.77,616.15,616.15,615.25,2014.09.30 09:53:21
美元,613.63,608.71,616.09,616.09,615.25,2014.09.30 09:48:05
美元,613.57,608.65,616.03,616.03,615.25,2014.09.30 09:44:27
美元,613.67,608.75,616.13,616.13,615.25,2014.09.30 09:37:08
美元,613.7,608.78,616.16,616.16,615.25,2014.09.30 09:35:08
美元,613.77,608.85,616.23,616.23,615.25,2014.09.30 09:34:51
美元,613.92,609,616.38,616.38,615.25,2014.09.30 09:34:40
美元,614.02,609.1,616.48,616.48,615.25,2014.09.30 09:33:09
美元,614.12,609.2,616.58,616.58,615.25,2014.09.30 09:31:52
美元,614.19,609.27,616.65,616.65,615.25,2014.09.30 09:31:34
美元,614.27,609.35,616.73,616.73,615.25,2014.09.30 09:31:20
美元,614.32,609.39,616.78,616.78,615.25,2014.09.30 09:30:58
美元,614.37,609.44,616.83,616.83,615.25,2014.09.30 09:30:24
美元,613.77,608.85,616.23,616.23,615.25,2014.09.30 09:21:59
美元,613.77,608.85,616.23,616.23,615.25,2014.09.30 09:21:53
美元,613.77,608.85,616.23,616.23,615.25,2014.09.30 09:18:33
美元,613.57,608.65,616.03,616.03,615.39,2014.09.30 09:13:37
美元,613.57,608.65,616.03,616.03,615.39,2014.09.30 08:45:35
美元,613.57,608.65,616.03,616.03,615.39,2014.09.30 08:07:03
美元,613.62,608.7,616.08,616.08,615.39,2014.09.30 08:06:57
美元,613.72,608.8,616.18,616.18,615.39,2014.09.30 08:06:49
美元,613.82,608.9,616.28,616.28,615.39,2014.09.30 08:06:42
美元,613.92,609,616.38,616.38,615.39,2014.09.30 08:06:35
美元,614.02,609.1,616.48,616.48,615.39,2014.09.30 08:06:27
美元,614.07,609.15,616.53,616.53,615.39,2014.09.30 08:06:04
美元,613.97,609.05,616.43,616.43,615.39,2014.09.30 08:05:56
美元,614.12,609.2,616.58,616.58,615.39,2014.09.30 08:06:19
美元,613.77,608.85,616.23,616.23,615.39,2014.09.30 08:05:40
美元,613.87,608.95,616.33,616.33,615.39,2014.09.30 08:05:49
美元,613.67,608.75,616.13,616.13,615.39,2014.09.30 08:05:32
美元,613.57,608.65,616.03,616.03,615.39,2014.09.30 07:39:03
美元,613.57,608.65,616.03,616.03,615.39,2014.09.30 00:00:05
美元,613.57,608.65,616.03,616.03,615.39,2014.09.30 00:00:05
美元,613.57,608.65,616.03,616.03,615.39,2014.09.29 18:46:47
美元,613.57,608.65,616.03,616.03,615.39,2014.09.29 17:47:26
美元,613.57,608.65,616.03,616.03,615.39,2014.09.29 17:29:36
美元,613.57,608.65,616.03,616.03,615.39,2014.09.29 16:30:52
美元,613.77,608.85,616.23,616.23,615.39,2014.09.29 16:28:41
美元,614.2,609.28,616.66,616.66,615.39,2014.09.29 16:28:25
美元,614.27,609.35,616.73,616.73,615.39,2014.09.29 16:26:36
美元,614.07,609.15,616.53,616.53,615.39,2014.09.29 16:25:08
美元,613.77,608.85,616.23,616.23,615.39,2014.09.29 16:22:47
美元,613.62,608.7,616.08,616.08,615.39,2014.09.29 16:22:17
美元,613.47,608.55,615.93,615.93,615.39,2014.09.29 16:21:35
美元,613.37,608.45,615.83,615.83,615.39,2014.09.29 16:20:03
美元,613.17,608.26,615.63,615.63,615.39,2014.09.29 16:19:54
美元,613.12,608.21,615.58,615.58,615.39,2014.09.29 16:17:59
美元,613.07,608.16,615.53,615.53,615.39,2014.09.29 16:14:40
美元,613.17,608.26,615.63,615.63,615.39,2014.09.29 16:01:20
美元,613.12,608.21,615.58,615.58,615.39,2014.09.29 16:00:03
美元,612.97,608.06,615.43,615.43,615.39,2014.09.29 15:48:46
美元,612.92,608.01,615.38,615.38,615.39,2014.09.29 15:46:24
美元,612.82,607.91,615.28,615.28,615.39,2014.09.29 15:41:01
美元,612.87,607.96,615.33,615.33,615.39,2014.09.29 15:38:07
美元,612.95,608.04,615.41,615.41,615.39,2014.09.29 15:37:30
美元,612.97,608.06,615.43,615.43,615.39,2014.09.29 15:31:15
美元,612.99,608.08,615.45,615.45,615.39,2014.09.29 15:30:19
美元,612.95,608.04,615.41,615.41,615.39,2014.09.29 15:26:34
美元,612.97,608.06,615.43,615.43,615.39,2014.09.29 15:25:43
美元,613.01,608.1,615.47,615.47,615.39,2014.09.29 15:24:10
美元,612.95,608.04,615.41,615.41,615.39,2014.09.29 15:23:46
美元,612.9,607.99,615.36,615.36,615.39,2014.09.29 15:23:21
美元,612.87,607.96,615.33,615.33,615.39,2014.09.29 15:23:13
美元,612.79,607.88,615.25,615.25,615.39,2014.09.29 15:15:23
美元,612.82,607.91,615.28,615.28,615.39,2014.09.29 15:07:02
美元,612.77,607.86,615.23,615.23,615.39,2014.09.29 14:54:55
美元,612.82,607.91,615.28,615.28,615.39,2014.09.29 14:53:42
美元,612.72,607.81,615.18,615.18,615.39,2014.09.29 14:50:27
美元,612.65,607.74,615.11,615.11,615.39,2014.09.29 14:49:20
美元,612.71,607.8,615.17,615.17,615.39,2014.09.29 14:39:49
美元,612.72,607.81,615.18,615.18,615.39,2014.09.29 14:36:23
美元,612.69,607.78,615.15,615.15,615.39,2014.09.29 14:35:42
美元,612.72,607.81,615.18,615.18,615.39,2014.09.29 14:35:28
美元,612.77,607.86,615.23,615.23,615.39,2014.09.29 14:35:10
美元,612.8,607.89,615.26,615.26,615.39,2014.09.29 14:34:57
美元,612.81,607.9,615.27,615.27,615.39,2014.09.29 14:34:48
美元,612.88,607.97,615.34,615.34,615.39,2014.09.29 14:27:08
美元,612.92,608.01,615.38,615.38,615.39,2014.09.29 14:26:06
美元,612.98,608.07,615.44,615.44,615.39,2014.09.29 14:24:14
美元,612.87,607.96,615.33,615.33,615.39,2014.09.29 14:22:15
美元,612.81,607.9,615.27,615.27,615.39,2014.09.29 14:20:57
美元,612.77,607.86,615.23,615.23,615.39,2014.09.29 14:20:35
美元,612.72,607.81,615.18,615.18,615.39,2014.09.29 14:19:54
美元,612.67,607.76,615.13,615.13,615.39,2014.09.29 14:16:33
美元,612.72,607.81,615.18,615.18,615.39,2014.09.29 14:15:33
美元,612.69,607.78,615.15,615.15,615.39,2014.09.29 14:14:10
美元,612.72,607.81,615.18,615.18,615.39,2014.09.29 14:13:36
美元,612.77,607.86,615.23,615.23,615.39,2014.09.29 14:12:42
美元,612.87,607.96,615.33,615.33,615.39,2014.09.29 14:12:13
美元,612.9,607.99,615.36,615.36,615.39,2014.09.29 14:11:22
美元,612.87,607.96,615.33,615.33,615.39,2014.09.29 14:08:44
美元,612.89,607.98,615.35,615.35,615.39,2014.09.29 14:08:06
美元,612.82,607.91,615.28,615.28,615.39,2014.09.29 14:06:38
美元,612.87,607.96,615.33,615.33,615.39,2014.09.29 14:05:59
美元,612.77,607.86,615.23,615.23,615.39,2014.09.29 14:06:27
美元,612.92,608.01,615.38,615.38,615.39,2014.09.29 14:05:43
美元,612.97,608.06,615.43,615.43,615.39,2014.09.29 14:04:15
美元,613.02,608.11,615.48,615.48,615.39,2014.09.29 14:04:07
美元,613.05,608.14,615.51,615.51,615.39,2014.09.29 14:04:00
美元,613.07,608.16,615.53,615.53,615.39,2014.09.29 14:02:44
美元,613.26,608.35,615.72,615.72,615.39,2014.09.29 14:02:06
美元,613.42,608.5,615.88,615.88,615.39,2014.09.29 14:01:24
美元,613.42,608.5,615.88,615.88,615.39,2014.09.29 13:59:11
美元,613.35,608.43,615.81,615.81,615.39,2014.09.29 13:55:37
美元,613.25,608.34,615.71,615.71,615.39,2014.09.29 13:55:03
美元,613.22,608.31,615.68,615.68,615.39,2014.09.29 13:52:44
美元,613.17,608.26,615.63,615.63,615.39,2014.09.29 13:40:35
美元,613.07,608.16,615.53,615.53,615.39,2014.09.29 13:38:40
美元,612.97,608.06,615.43,615.43,615.39,2014.09.29 13:36:20
美元,612.92,608.01,615.38,615.38,615.39,2014.09.29 13:35:16
美元,612.82,607.91,615.28,615.28,615.39,2014.09.29 13:34:44
美元,612.79,607.88,615.25,615.25,615.39,2014.09.29 13:33:17
美元,612.82,607.91,615.28,615.28,615.39,2014.09.29 13:20:05
美元,612.76,607.85,615.22,615.22,615.39,2014.09.29 13:16:43
美元,612.62,607.71,615.08,615.08,615.39,2014.09.29 12:01:50
美元,612.65,607.74,615.11,615.11,615.39,2014.09.29 11:57:44
美元,612.63,607.72,615.09,615.09,615.39,2014.09.29 11:51:13
美元,612.67,607.76,615.13,615.13,615.39,2014.09.29 11:50:57
美元,612.57,607.66,615.03,615.03,615.39,2014.09.29 11:47:18
美元,612.62,607.71,615.08,615.08,615.39,2014.09.29 11:45:53
美元,612.57,607.66,615.03,615.03,615.39,2014.09.29 11:44:06
美元,612.52,607.61,614.98,614.98,615.39,2014.09.29 11:33:46
美元,612.57,607.66,615.03,615.03,615.39,2014.09.29 11:30:52
美元,612.54,607.63,615,615,615.39,2014.09.29 11:30:32
美元,612.51,607.6,614.97,614.97,615.39,2014.09.29 11:21:46
美元,612.55,607.64,615.01,615.01,615.39,2014.09.29 11:19:26
美元,612.49,607.58,614.95,614.95,615.39,2014.09.29 11:13:31
美元,612.49,607.58,614.95,614.95,615.39,2014.09.29 11:13:26
美元,612.54,607.63,615,615,615.39,2014.09.29 11:03:38
美元,612.55,607.64,615.01,615.01,615.39,2014.09.29 11:01:30
美元,612.47,607.56,614.93,614.93,615.39,2014.09.29 10:50:33
美元,612.45,607.54,614.91,614.91,615.39,2014.09.29 10:46:50
美元,612.47,607.56,614.93,614.93,615.39,2014.09.29 10:39:53
美元,612.45,607.54,614.91,614.91,615.39,2014.09.29 10:37:12
美元,612.49,607.58,614.95,614.95,615.39,2014.09.29 10:34:57
美元,612.47,607.56,614.93,614.93,615.39,2014.09.29 10:34:24
美元,612.42,607.51,614.88,614.88,615.39,2014.09.29 10:34:17
美元,612.32,607.41,614.78,614.78,615.39,2014.09.29 10:34:00
美元,612.27,607.37,614.73,614.73,615.39,2014.09.29 10:32:49
美元,612.29,607.38,614.75,614.75,615.39,2014.09.29 10:30:49
美元,612.22,607.32,614.68,614.68,615.39,2014.09.29 10:30:00
美元,612.22,607.32,614.68,614.68,615.39,2014.09.29 10:28:15
美元,612.1,607.2,614.56,614.56,615.39,2014.09.29 10:24:55
美元,612.12,607.22,614.58,614.58,615.39,2014.09.29 10:21:33
美元,612.24,607.34,614.7,614.7,615.39,2014.09.29 10:17:45
美元,612.2,607.3,614.66,614.66,615.39,2014.09.29 10:17:22
美元,612.14,607.24,614.6,614.6,615.39,2014.09.29 10:16:22
美元,612.16,607.26,614.62,614.62,615.39,2014.09.29 10:14:20
美元,612.12,607.22,614.58,614.58,615.39,2014.09.29 10:12:48
美元,612.07,607.17,614.53,614.53,615.39,2014.09.29 10:06:20
美元,612.07,607.17,614.53,614.53,615.39,2014.09.29 09:59:36
美元,612.01,607.11,614.47,614.47,615.39,2014.09.29 09:54:23
美元,611.97,607.07,614.43,614.43,615.39,2014.09.29 09:52:19
美元,611.9,607,614.36,614.36,615.39,2014.09.29 09:50:40
美元,611.84,606.94,614.3,614.3,615.39,2014.09.29 09:49:21
美元,611.8,606.9,614.26,614.26,615.39,2014.09.29 09:44:04
美元,611.75,606.85,614.21,614.21,615.39,2014.09.29 09:42:47
美元,611.69,606.79,614.15,614.15,615.39,2014.09.29 09:41:54
美元,611.73,606.83,614.19,614.19,615.39,2014.09.29 09:40:17
美元,611.85,606.95,614.31,614.31,615.39,2014.09.29 09:39:14
美元,611.93,607.03,614.39,614.39,615.39,2014.09.29 09:38:20
美元,611.9,607,614.36,614.36,615.39,2014.09.29 09:36:53
美元,611.92,607.02,614.38,614.38,615.39,2014.09.29 09:36:29
美元,612,607.1,614.46,614.46,615.39,2014.09.29 09:35:53
美元,612.12,607.22,614.58,614.58,615.39,2014.09.29 09:34:07
美元,611.92,607.02,614.38,614.38,615.39,2014.09.29 09:32:14
美元,611.77,606.87,614.23,614.23,615.39,2014.09.29 09:31:41
美元,611.37,606.47,613.83,613.83,615.39,2014.09.29 09:26:08
美元,611.37,606.47,613.83,613.83,615.39,2014.09.29 09:26:03
美元,611.37,606.47,613.83,613.83,615.08,2014.09.29 08:41:44
美元,611.37,606.47,613.83,613.83,615.08,2014.09.29 08:34:11
美元,611.37,606.47,613.83,613.83,615.08,2014.09.29 08:24:21
美元,611.18,606.28,613.62,613.62,615.08,2014.09.29 08:05:37
美元,611.32,606.42,613.78,613.78,615.08,2014.09.29 08:05:30
美元,611.42,606.52,613.88,613.88,615.08,2014.09.29 08:05:24
美元,611.52,606.62,613.98,613.98,615.08,2014.09.29 08:05:15
美元,611.62,606.72,614.08,614.08,615.08,2014.09.29 08:05:09
美元,611.72,606.82,614.18,614.18,615.08,2014.09.29 08:05:01
美元,611.82,606.92,614.28,614.28,615.08,2014.09.29 08:04:54
美元,611.77,606.87,614.23,614.23,615.08,2014.09.29 08:04:43
美元,611.67,606.77,614.13,614.13,615.08,2014.09.29 08:04:34
美元,611.57,606.67,614.03,614.03,615.08,2014.09.29 08:04:27
美元,611.47,606.57,613.93,613.93,615.08,2014.09.29 08:04:18
美元,611.37,606.47,613.83,613.83,615.08,2014.09.29 08:04:12
美元,611.28,606.38,613.73,613.73,615.08,2014.09.29 08:04:03
美元,611.18,606.28,613.62,613.62,615.08,2014.09.29 08:03:37
美元,611.18,606.28,613.62,613.62,615.08,2014.09.29 00:00:05
美元,611.18,606.28,613.62,613.62,615.08,2014.09.29 00:00:05
美元,611.18,606.28,613.62,613.62,615.08,2014.09.28 17:43:21
美元,611.18,606.28,613.62,613.62,615.08,2014.09.28 17:42:42
美元,610.56,606.28,614.24,614.24,615.08,2014.09.28 10:30:00
美元,610.56,606.28,614.24,614.24,615.08,2014.09.28 10:04:46
美元,610.74,606.45,614.42,614.42,615.08,2014.09.28 09:17:51
美元,611.35,606.45,613.81,613.81,615.08,2014.09.28 08:32:12
美元,611.35,606.45,613.81,613.81,615.08,2014.09.28 00:00:05
美元,611.35,606.45,613.81,613.81,615.08,2014.09.28 00:00:05
美元,611.35,606.45,613.81,613.81,615.08,2014.09.27 10:30:00
美元,611.35,606.45,613.81,613.81,615.08,2014.09.27 00:00:05
美元,611.35,606.45,613.81,613.81,615.08,2014.09.27 00:00:05
美元,611.35,606.45,613.81,613.81,615.08,2014.09.26 22:29:04
美元,611.35,606.45,613.81,613.81,615.08,2014.09.26 17:28:04
美元,611.35,606.45,613.81,613.81,615.08,2014.09.26 17:20:19
美元,611.35,606.45,613.81,613.81,615.08,2014.09.26 17:02:24
美元,611.37,606.47,613.83,613.83,615.08,2014.09.26 16:48:22
美元,611.41,606.51,613.87,613.87,615.08,2014.09.26 16:35:54
美元,611.45,606.55,613.91,613.91,615.08,2014.09.26 16:30:26
美元,611.39,606.49,613.85,613.85,615.08,2014.09.26 16:27:10
美元,611.29,606.39,613.75,613.75,615.08,2014.09.26 16:24:37
美元,611.28,606.38,613.73,613.73,615.08,2014.09.26 16:18:44
美元,611.32,606.42,613.78,613.78,615.08,2014.09.26 16:17:15
美元,611.36,606.46,613.82,613.82,615.08,2014.09.26 16:14:35
美元,611.32,606.42,613.78,613.78,615.08,2014.09.26 16:06:37
美元,611.4,606.5,613.86,613.86,615.08,2014.09.26 16:05:08
美元,611.42,606.52,613.88,613.88,615.08,2014.09.26 16:04:20
美元,611.36,606.46,613.82,613.82,615.08,2014.09.26 16:01:47
美元,611.41,606.51,613.87,613.87,615.08,2014.09.26 15:51:19
美元,611.4,606.5,613.86,613.86,615.08,2014.09.26 15:57:52
美元,611.32,606.42,613.78,613.78,615.08,2014.09.26 15:59:15
美元,611.4,606.5,613.86,613.86,615.08,2014.09.26 15:54:42
美元,611.39,606.49,613.85,613.85,615.08,2014.09.26 15:50:29
美元,611.36,606.46,613.82,613.82,615.08,2014.09.26 15:54:18
美元,611.32,606.42,613.78,613.78,615.08,2014.09.26 15:53:11
美元,611.41,606.51,613.87,613.87,615.08,2014.09.26 15:51:12
美元,611.49,606.59,613.95,613.95,615.08,2014.09.26 15:50:18
美元,611.53,606.63,613.99,613.99,615.08,2014.09.26 15:50:06
美元,611.59,606.69,614.05,614.05,615.08,2014.09.26 15:48:22
美元,611.62,606.72,614.08,614.08,615.08,2014.09.26 15:49:01
美元,611.58,606.68,614.04,614.04,615.08,2014.09.26 15:46:54
美元,611.67,606.77,614.13,614.13,615.08,2014.09.26 15:41:36
美元,611.57,606.67,614.03,614.03,615.08,2014.09.26 15:42:06
美元,611.74,606.84,614.2,614.2,615.08,2014.09.26 15:41:10
美元,611.77,606.87,614.23,614.23,615.08,2014.09.26 15:40:15
美元,611.82,606.92,614.28,614.28,615.08,2014.09.26 15:39:50
美元,611.95,607.05,614.41,614.41,615.08,2014.09.26 15:30:22
美元,611.97,607.07,614.43,614.43,615.08,2014.09.26 15:28:35
美元,611.97,607.07,614.43,614.43,615.08,2014.09.26 15:23:32
美元,611.97,607.07,614.43,614.43,615.08,2014.09.26 15:21:46
美元,611.99,607.09,614.45,614.45,615.08,2014.09.26 15:20:04
美元,611.97,607.07,614.43,614.43,615.08,2014.09.26 15:14:15
美元,611.97,607.07,614.43,614.43,615.08,2014.09.26 15:09:15
美元,611.95,607.05,614.41,614.41,615.08,2014.09.26 14:56:34
美元,611.98,607.08,614.44,614.44,615.08,2014.09.26 14:45:32
美元,612,607.1,614.46,614.46,615.08,2014.09.26 14:43:45
美元,612.03,607.13,614.49,614.49,615.08,2014.09.26 14:42:10
美元,612,607.1,614.46,614.46,615.08,2014.09.26 14:40:31
美元,612,607.1,614.46,614.46,615.08,2014.09.26 14:37:22
美元,611.97,607.07,614.43,614.43,615.08,2014.09.26 14:37:14
美元,611.99,607.09,614.45,614.45,615.08,2014.09.26 14:34:29
美元,612.01,607.11,614.47,614.47,615.08,2014.09.26 14:32:43
美元,612.03,607.13,614.49,614.49,615.08,2014.09.26 14:30:02
美元,612.01,607.11,614.47,614.47,615.08,2014.09.26 14:29:07
美元,611.95,607.05,614.41,614.41,615.08,2014.09.26 14:28:03
美元,611.93,607.03,614.39,614.39,615.08,2014.09.26 14:25:21
美元,611.99,607.09,614.45,614.45,615.08,2014.09.26 14:25:10
美元,612.04,607.14,614.5,614.5,615.08,2014.09.26 14:11:40
美元,612.07,607.17,614.53,614.53,615.08,2014.09.26 14:04:27
美元,612.12,607.22,614.58,614.58,615.08,2014.09.26 14:04:04
美元,612.17,607.27,614.63,614.63,615.08,2014.09.26 14:01:19
美元,612.22,607.32,614.68,614.68,615.08,2014.09.26 14:00:28
美元,612.25,607.35,614.71,614.71,615.08,2014.09.26 13:57:16
美元,612.23,607.33,614.69,614.69,615.08,2014.09.26 13:54:46
美元,612.2,607.3,614.66,614.66,615.08,2014.09.26 13:52:28
美元,612.17,607.27,614.63,614.63,615.08,2014.09.26 13:41:13
美元,612.15,607.25,614.61,614.61,615.08,2014.09.26 13:40:56
美元,612.1,607.2,614.56,614.56,615.08,2014.09.26 13:38:59
美元,612.07,607.17,614.53,614.53,615.08,2014.09.26 13:30:52
