货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,614.61,609.68,617.07,617.07,615.33,2014.08.13 09:31:01
美元,614.47,609.54,616.93,616.93,615.33,2014.08.13 09:25:03
美元,614.47,609.54,616.93,616.93,615.33,2014.08.13 09:24:59
美元,614.47,609.54,616.93,616.93,615.17,2014.08.13 08:01:51
美元,614.62,609.69,617.08,617.08,615.17,2014.08.13 08:01:40
美元,614.73,609.8,617.19,617.19,615.17,2014.08.13 08:01:28
美元,614.84,609.91,617.3,617.3,615.17,2014.08.13 08:01:19
美元,614.95,610.02,617.41,617.41,615.17,2014.08.13 08:01:04
美元,614.87,609.94,617.33,617.33,615.17,2014.08.13 08:00:54
美元,614.77,609.84,617.23,617.23,615.17,2014.08.13 08:00:44
美元,614.67,609.74,617.13,617.13,615.17,2014.08.13 08:00:33
美元,614.57,609.64,617.03,617.03,615.17,2014.08.13 08:00:21
美元,614.47,609.54,616.93,616.93,615.17,2014.08.13 07:38:04
美元,614.47,609.54,616.93,616.93,615.17,2014.08.13 00:00:05
美元,614.47,609.54,616.93,616.93,615.17,2014.08.13 00:00:05
美元,614.47,609.54,616.93,616.93,615.17,2014.08.12 18:01:51
美元,614.47,609.54,616.93,616.93,615.17,2014.08.12 17:36:27
美元,614.47,609.54,616.93,616.93,615.17,2014.08.12 17:10:43
美元,614.5,609.57,616.96,616.96,615.17,2014.08.12 17:09:55
美元,614.5,609.57,616.96,616.96,615.17,2014.08.12 16:31:22
美元,614.52,609.59,616.98,616.98,615.17,2014.08.12 16:29:56
美元,614.48,609.55,616.94,616.94,615.17,2014.08.12 16:28:41
美元,614.46,609.53,616.92,616.92,615.17,2014.08.12 16:21:38
美元,614.42,609.49,616.88,616.88,615.17,2014.08.12 16:20:25
美元,614.39,609.46,616.85,616.85,615.17,2014.08.12 16:18:32
美元,614.42,609.49,616.88,616.88,615.17,2014.08.12 16:16:50
美元,614.45,609.52,616.91,616.91,615.17,2014.08.12 16:10:18
美元,614.43,609.5,616.89,616.89,615.17,2014.08.12 15:58:15
美元,614.41,609.48,616.87,616.87,615.17,2014.08.12 15:55:34
美元,614.39,609.46,616.85,616.85,615.17,2014.08.12 15:49:02
美元,614.41,609.48,616.87,616.87,615.17,2014.08.12 15:47:09
美元,614.45,609.52,616.91,616.91,615.17,2014.08.12 15:34:00
美元,614.43,609.5,616.89,616.89,615.17,2014.08.12 15:32:40
美元,614.45,609.52,616.91,616.91,615.17,2014.08.12 15:26:34
美元,614.42,609.49,616.88,616.88,615.17,2014.08.12 15:17:17
美元,614.43,609.5,616.89,616.89,615.17,2014.08.12 15:12:09
美元,614.45,609.52,616.91,616.91,615.17,2014.08.12 15:10:27
美元,614.47,609.54,616.93,616.93,615.17,2014.08.12 15:04:53
美元,614.51,609.58,616.97,616.97,615.17,2014.08.12 14:58:58
美元,614.47,609.54,616.93,616.93,615.17,2014.08.12 14:56:48
美元,614.44,609.51,616.9,616.9,615.17,2014.08.12 14:54:57
美元,614.42,609.49,616.88,616.88,615.17,2014.08.12 14:36:22
美元,614.4,609.47,616.86,616.86,615.17,2014.08.12 14:31:48
美元,614.42,609.49,616.88,616.88,615.17,2014.08.12 14:29:50
美元,614.38,609.45,616.84,616.84,615.17,2014.08.12 14:29:08
美元,614.39,609.46,616.85,616.85,615.17,2014.08.12 14:26:56
美元,614.35,609.42,616.81,616.81,615.17,2014.08.12 14:25:27
美元,614.36,609.43,616.82,616.82,615.17,2014.08.12 14:14:47
美元,614.34,609.41,616.8,616.8,615.17,2014.08.12 14:12:30
美元,614.32,609.39,616.78,616.78,615.17,2014.08.12 14:11:31
美元,614.35,609.42,616.81,616.81,615.17,2014.08.12 14:10:00
美元,614.33,609.4,616.79,616.79,615.17,2014.08.12 14:09:10
美元,614.31,609.38,616.77,616.77,615.17,2014.08.12 14:06:26
美元,614.29,609.36,616.75,616.75,615.17,2014.08.12 14:01:53
美元,614.32,609.39,616.78,616.78,615.17,2014.08.12 14:01:25
美元,614.3,609.37,616.76,616.76,615.17,2014.08.12 13:59:09
美元,614.28,609.35,616.74,616.74,615.17,2014.08.12 13:57:18
美元,614.26,609.34,616.72,616.72,615.17,2014.08.12 13:54:38
美元,614.29,609.36,616.75,616.75,615.17,2014.08.12 13:52:53
美元,614.27,609.35,616.73,616.73,615.17,2014.08.12 13:48:43
美元,614.29,609.36,616.75,616.75,615.17,2014.08.12 13:42:44
美元,614.27,609.35,616.73,616.73,615.17,2014.08.12 13:41:05
美元,614.24,609.32,616.7,616.7,615.17,2014.08.12 13:38:37
美元,614.26,609.34,616.72,616.72,615.17,2014.08.12 13:32:52
美元,614.32,609.39,616.78,616.78,615.17,2014.08.12 11:46:13
美元,614.35,609.42,616.81,616.81,615.17,2014.08.12 11:41:47
美元,614.32,609.39,616.78,616.78,615.17,2014.08.12 11:36:58
美元,614.36,609.43,616.82,616.82,615.17,2014.08.12 11:19:25
美元,614.34,609.41,616.8,616.8,615.17,2014.08.12 11:16:48
美元,614.36,609.43,616.82,616.82,615.17,2014.08.12 11:10:40
美元,614.38,609.45,616.84,616.84,615.17,2014.08.12 10:57:39
美元,614.42,609.49,616.88,616.88,615.17,2014.08.12 10:56:21
美元,614.44,609.51,616.9,616.9,615.17,2014.08.12 10:55:11
美元,614.41,609.48,616.87,616.87,615.17,2014.08.12 10:54:50
美元,614.39,609.46,616.85,616.85,615.17,2014.08.12 10:49:28
美元,614.35,609.42,616.81,616.81,615.17,2014.08.12 10:42:16
美元,614.33,609.4,616.79,616.79,615.17,2014.08.12 10:38:00
美元,614.31,609.38,616.77,616.77,615.17,2014.08.12 10:30:02
美元,614.29,609.36,616.75,616.75,615.17,2014.08.12 10:30:00
美元,614.29,609.36,616.75,616.75,615.17,2014.08.12 10:18:16
美元,614.31,609.38,616.77,616.77,615.17,2014.08.12 10:17:33
美元,614.27,609.35,616.73,616.73,615.17,2014.08.12 10:06:58
美元,614.29,609.36,616.75,616.75,615.17,2014.08.12 10:05:39
美元,614.31,609.38,616.77,616.77,615.17,2014.08.12 10:05:19
美元,614.27,609.35,616.73,616.73,615.17,2014.08.12 10:04:32
美元,614.29,609.36,616.75,616.75,615.17,2014.08.12 10:02:04
美元,614.31,609.38,616.77,616.77,615.17,2014.08.12 10:00:50
美元,614.28,609.35,616.74,616.74,615.17,2014.08.12 09:59:08
美元,614.3,609.37,616.76,616.76,615.17,2014.08.12 09:58:12
美元,614.28,609.35,616.74,616.74,615.17,2014.08.12 09:57:47
美元,614.3,609.37,616.76,616.76,615.17,2014.08.12 09:50:53
美元,614.27,609.35,616.73,616.73,615.17,2014.08.12 09:49:13
美元,614.24,609.32,616.7,616.7,615.17,2014.08.12 09:48:34
美元,614.22,609.3,616.68,616.68,615.17,2014.08.12 09:47:49
美元,614.19,609.27,616.65,616.65,615.17,2014.08.12 09:45:22
美元,614.23,609.31,616.69,616.69,615.17,2014.08.12 09:45:14
美元,614.18,609.26,616.64,616.64,615.17,2014.08.12 09:42:07
美元,614.16,609.24,616.62,616.62,615.17,2014.08.12 09:40:30
美元,614.13,609.21,616.59,616.59,615.17,2014.08.12 09:37:34
美元,614.17,609.25,616.63,616.63,615.17,2014.08.12 09:37:13
美元,614.22,609.3,616.68,616.68,615.17,2014.08.12 09:37:01
美元,614.27,609.35,616.73,616.73,615.17,2014.08.12 09:36:32
美元,614.32,609.39,616.78,616.78,615.17,2014.08.12 09:35:57
美元,614.13,609.21,616.59,616.59,615.17,2014.08.12 09:35:47
美元,614.09,609.17,616.55,616.55,615.17,2014.08.12 09:35:12
美元,614.06,609.14,616.52,616.52,615.17,2014.08.12 09:34:48
美元,614.04,609.12,616.5,616.5,615.17,2014.08.12 09:34:01
美元,614.12,609.2,616.58,616.58,615.17,2014.08.12 09:33:33
美元,614.07,609.15,616.53,616.53,615.17,2014.08.12 09:30:40
美元,613.97,609.05,616.43,616.43,615.17,2014.08.12 09:30:14
美元,614.02,609.1,616.48,616.48,615.17,2014.08.12 09:24:41
美元,614.02,609.1,616.48,616.48,615.17,2014.08.12 09:24:36
美元,614.02,609.1,616.48,616.48,615.22,2014.08.12 09:02:08
美元,614.02,609.1,616.48,616.48,615.22,2014.08.12 08:04:51
美元,614.02,609.1,616.48,616.48,615.22,2014.08.12 08:04:54
美元,614.12,609.2,616.58,616.58,615.22,2014.08.12 08:04:44
美元,614.22,609.3,616.68,616.68,615.22,2014.08.12 08:04:38
美元,614.32,609.39,616.78,616.78,615.22,2014.08.12 08:04:32
美元,614.42,609.49,616.88,616.88,615.22,2014.08.12 08:04:26
美元,614.48,609.55,616.94,616.94,615.22,2014.08.12 08:04:20
美元,614.49,609.56,616.95,616.95,615.22,2014.08.12 08:04:13
美元,614.48,609.55,616.94,616.94,615.22,2014.08.12 08:04:05
美元,614.42,609.49,616.88,616.88,615.22,2014.08.12 08:03:56
美元,614.32,609.39,616.78,616.78,615.22,2014.08.12 08:03:50
美元,614.22,609.3,616.68,616.68,615.22,2014.08.12 08:03:44
美元,614.12,609.2,616.58,616.58,615.22,2014.08.12 08:03:37
美元,614.02,609.1,616.48,616.48,615.22,2014.08.12 07:40:26
美元,614.02,609.1,616.48,616.48,615.22,2014.08.12 00:00:05
美元,614.02,609.1,616.48,616.48,615.22,2014.08.12 00:00:05
美元,614.02,609.1,616.48,616.48,615.22,2014.08.11 17:54:38
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 17:27:13
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 17:26:32
美元,614.13,609.21,616.59,616.59,615.22,2014.08.11 16:33:10
美元,614.1,609.18,616.56,616.56,615.22,2014.08.11 16:26:51
美元,614.13,609.21,616.59,616.59,615.22,2014.08.11 16:26:03
美元,614.15,609.23,616.61,616.61,615.22,2014.08.11 16:25:51
美元,614.19,609.27,616.65,616.65,615.22,2014.08.11 16:18:48
美元,614.22,609.3,616.68,616.68,615.22,2014.08.11 16:18:24
美元,614.2,609.28,616.66,616.66,615.22,2014.08.11 16:16:13
美元,614.18,609.26,616.64,616.64,615.22,2014.08.11 16:15:36
美元,614.16,609.24,616.62,616.62,615.22,2014.08.11 16:13:43
美元,614.13,609.21,616.59,616.59,615.22,2014.08.11 16:03:40
美元,614.11,609.19,616.57,616.57,615.22,2014.08.11 16:00:30
美元,614.08,609.16,616.54,616.54,615.22,2014.08.11 15:55:52
美元,614.1,609.18,616.56,616.56,615.22,2014.08.11 15:52:44
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 15:51:29
美元,614.03,609.11,616.49,616.49,615.22,2014.08.11 15:49:05
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 15:45:52
美元,614.1,609.18,616.56,616.56,615.22,2014.08.11 15:41:16
美元,614.12,609.2,616.58,616.58,615.22,2014.08.11 15:36:45
美元,614.1,609.18,616.56,616.56,615.22,2014.08.11 15:33:58
美元,614.12,609.2,616.58,616.58,615.22,2014.08.11 15:29:14
美元,614.1,609.18,616.56,616.56,615.22,2014.08.11 15:27:28
美元,614.12,609.2,616.58,616.58,615.22,2014.08.11 15:26:28
美元,614.09,609.17,616.55,616.55,615.22,2014.08.11 15:25:33
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 15:20:00
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 15:14:56
美元,614.09,609.17,616.55,616.55,615.22,2014.08.11 15:13:01
美元,614.13,609.21,616.59,616.59,615.22,2014.08.11 15:11:09
美元,614.15,609.23,616.61,616.61,615.22,2014.08.11 15:09:26
美元,614.19,609.27,616.65,616.65,615.22,2014.08.11 15:07:43
美元,614.23,609.31,616.69,616.69,615.22,2014.08.11 15:03:31
美元,614.21,609.29,616.67,616.67,615.22,2014.08.11 15:01:51
美元,614.18,609.26,616.64,616.64,615.22,2014.08.11 14:59:54
美元,614.16,609.24,616.62,616.62,615.22,2014.08.11 14:55:01
美元,614.18,609.26,616.64,616.64,615.22,2014.08.11 14:49:17
美元,614.23,609.31,616.69,616.69,615.22,2014.08.11 14:47:30
美元,614.27,609.35,616.73,616.73,615.22,2014.08.11 14:37:31
美元,614.25,609.33,616.71,616.71,615.22,2014.08.11 14:35:46
美元,614.25,609.33,616.71,616.71,615.22,2014.08.11 14:28:15
美元,614.25,609.33,616.71,616.71,615.22,2014.08.11 14:25:54
美元,614.22,609.3,616.68,616.68,615.22,2014.08.11 14:23:49
美元,614.18,609.26,616.64,616.64,615.22,2014.08.11 14:23:24
美元,614.2,609.28,616.66,616.66,615.22,2014.08.11 14:19:23
美元,614.19,609.27,616.65,616.65,615.22,2014.08.11 14:15:34
美元,614.17,609.25,616.63,616.63,615.22,2014.08.11 14:08:50
美元,614.21,609.29,616.67,616.67,615.22,2014.08.11 14:03:29
美元,614.19,609.27,616.65,616.65,615.22,2014.08.11 14:01:35
美元,614.22,609.3,616.68,616.68,615.22,2014.08.11 13:59:06
美元,614.19,609.27,616.65,616.65,615.22,2014.08.11 13:58:57
美元,614.16,609.24,616.62,616.62,615.22,2014.08.11 13:50:16
美元,614.14,609.22,616.6,616.6,615.22,2014.08.11 13:45:17
美元,614.12,609.2,616.58,616.58,615.22,2014.08.11 13:42:42
美元,614.1,609.18,616.56,616.56,615.22,2014.08.11 13:39:13
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 11:25:03
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 11:03:43
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 10:48:00
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 10:47:23
美元,614.02,609.1,616.48,616.48,615.22,2014.08.11 10:35:27
美元,614.04,609.12,616.5,616.5,615.22,2014.08.11 10:33:59
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 10:30:00
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 10:29:06
美元,614.09,609.17,616.55,616.55,615.22,2014.08.11 10:22:59
美元,614.11,609.19,616.57,616.57,615.22,2014.08.11 10:21:31
美元,614.13,609.21,616.59,616.59,615.22,2014.08.11 10:16:34
美元,614.1,609.18,616.56,616.56,615.22,2014.08.11 10:09:40
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 10:08:00
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 10:02:45
美元,614.01,609.09,616.47,616.47,615.22,2014.08.11 10:02:12
美元,614.03,609.11,616.49,616.49,615.22,2014.08.11 10:00:55
美元,614.01,609.09,616.47,616.47,615.22,2014.08.11 09:57:29
美元,613.99,609.07,616.45,616.45,615.22,2014.08.11 09:56:08
美元,614.04,609.12,616.5,616.5,615.22,2014.08.11 09:55:07
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 09:54:37
美元,614.09,609.17,616.55,616.55,615.22,2014.08.11 09:52:13
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 09:49:27
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 09:45:37
美元,614.03,609.11,616.49,616.49,615.22,2014.08.11 09:43:52
美元,614.05,609.13,616.51,616.51,615.22,2014.08.11 09:43:13
美元,614.03,609.11,616.49,616.49,615.22,2014.08.11 09:42:58
美元,614.01,609.09,616.47,616.47,615.22,2014.08.11 09:41:34
美元,613.96,609.04,616.42,616.42,615.22,2014.08.11 09:39:48
美元,613.98,609.06,616.44,616.44,615.22,2014.08.11 09:37:42
美元,614,609.08,616.46,616.46,615.22,2014.08.11 09:36:33
美元,613.97,609.05,616.43,616.43,615.22,2014.08.11 09:32:40
美元,614.02,609.1,616.48,616.48,615.22,2014.08.11 09:32:33
美元,614.07,609.15,616.53,616.53,615.22,2014.08.11 09:32:19
美元,614.27,609.35,616.73,616.73,615.22,2014.08.11 09:25:37
美元,614.27,609.35,616.73,616.73,615.22,2014.08.11 09:25:01
美元,614.27,609.35,616.73,616.73,615.22,2014.08.11 09:24:59
美元,614.27,609.35,616.73,616.73,615.22,2014.08.11 09:22:42
美元,614.27,609.35,616.73,616.73,615.62,2014.08.11 09:03:53
美元,614.27,609.35,616.73,616.73,615.62,2014.08.11 08:10:16
美元,614.34,609.41,616.8,616.8,615.62,2014.08.11 08:09:34
美元,614.44,609.51,616.9,616.9,615.62,2014.08.11 08:09:07
美元,614.39,609.46,616.85,616.85,615.62,2014.08.11 08:09:21
美元,614.44,609.51,616.9,616.9,615.62,2014.08.11 08:09:02
美元,614.49,609.56,616.95,616.95,615.62,2014.08.11 08:08:31
美元,614.54,609.61,617,617,615.62,2014.08.11 08:08:13
美元,614.59,609.66,617.05,617.05,615.62,2014.08.11 08:06:52
美元,614.64,609.71,617.1,617.1,615.62,2014.08.11 08:06:36
美元,614.69,609.76,617.15,617.15,615.62,2014.08.11 08:05:50
美元,614.74,609.81,617.2,617.2,615.62,2014.08.11 08:04:27
美元,614.8,609.87,617.26,617.26,615.62,2014.08.11 08:03:42
美元,614.67,609.74,617.13,617.13,615.62,2014.08.11 08:01:56
美元,614.57,609.64,617.03,617.03,615.62,2014.08.11 08:00:56
美元,614.47,609.54,616.93,616.93,615.62,2014.08.11 08:00:14
美元,614.37,609.44,616.83,616.83,615.62,2014.08.11 07:57:12
美元,614.27,609.35,616.73,616.73,615.62,2014.08.11 07:50:52
美元,614.27,609.35,616.73,616.73,615.62,2014.08.11 00:00:05
美元,614.27,609.35,616.73,616.73,615.62,2014.08.11 00:00:05
美元,614.27,609.35,616.73,616.73,615.62,2014.08.10 10:30:00
美元,614.27,609.35,616.73,616.73,615.62,2014.08.10 00:00:05
美元,614.27,609.35,616.73,616.73,615.62,2014.08.10 00:00:05
美元,614.27,609.35,616.73,616.73,615.62,2014.08.09 10:30:00
美元,614.27,609.35,616.73,616.73,615.62,2014.08.09 00:00:05
美元,614.27,609.35,616.73,616.73,615.62,2014.08.09 00:00:05
美元,614.27,609.35,616.73,616.73,615.62,2014.08.08 21:54:31
美元,614.27,609.35,616.73,616.73,615.62,2014.08.08 18:14:20
美元,614.27,609.35,616.73,616.73,615.62,2014.08.08 18:13:53
美元,614.27,609.35,616.73,616.73,615.62,2014.08.08 17:38:44
美元,614.3,609.37,616.76,616.76,615.62,2014.08.08 16:31:18
美元,614.27,609.35,616.73,616.73,615.62,2014.08.08 16:29:35
美元,614.34,609.41,616.8,616.8,615.62,2014.08.08 16:25:51
美元,614.33,609.4,616.79,616.79,615.62,2014.08.08 16:22:40
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 16:22:21
美元,614.4,609.47,616.86,616.86,615.62,2014.08.08 16:21:12
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 16:19:54
美元,614.4,609.47,616.86,616.86,615.62,2014.08.08 16:13:50
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 16:12:57
美元,614.35,609.42,616.81,616.81,615.62,2014.08.08 16:11:56
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 16:11:12
美元,614.41,609.48,616.87,616.87,615.62,2014.08.08 16:11:05
美元,614.45,609.52,616.91,616.91,615.62,2014.08.08 16:09:23
美元,614.39,609.46,616.85,616.85,615.62,2014.08.08 16:06:51
美元,614.42,609.49,616.88,616.88,615.62,2014.08.08 16:03:15
美元,614.47,609.54,616.93,616.93,615.62,2014.08.08 15:59:47
美元,614.45,609.52,616.91,616.91,615.62,2014.08.08 15:56:53
美元,614.51,609.58,616.97,616.97,615.62,2014.08.08 15:53:33
美元,614.53,609.6,616.99,616.99,615.62,2014.08.08 15:45:39
美元,614.47,609.54,616.93,616.93,615.62,2014.08.08 15:43:06
美元,614.5,609.57,616.96,616.96,615.62,2014.08.08 15:43:25
美元,614.45,609.52,616.91,616.91,615.62,2014.08.08 15:42:55
美元,614.47,609.54,616.93,616.93,615.62,2014.08.08 15:40:23
美元,614.44,609.51,616.9,616.9,615.62,2014.08.08 15:40:02
美元,614.42,609.49,616.88,616.88,615.62,2014.08.08 15:39:43
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 15:33:45
美元,614.4,609.47,616.86,616.86,615.62,2014.08.08 15:23:07
美元,614.41,609.48,616.87,616.87,615.62,2014.08.08 15:15:24
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 15:14:48
美元,614.35,609.42,616.81,616.81,615.62,2014.08.08 15:13:09
美元,614.33,609.4,616.79,616.79,615.62,2014.08.08 15:08:00
美元,614.36,609.43,616.82,616.82,615.62,2014.08.08 15:05:59
美元,614.33,609.4,616.79,616.79,615.62,2014.08.08 15:04:36
美元,614.35,609.42,616.81,616.81,615.62,2014.08.08 15:00:40
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 15:00:13
美元,614.42,609.49,616.88,616.88,615.62,2014.08.08 14:59:53
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 14:56:44
美元,614.39,609.46,616.85,616.85,615.62,2014.08.08 14:53:15
美元,614.42,609.49,616.88,616.88,615.62,2014.08.08 14:52:13
美元,614.45,609.52,616.91,616.91,615.62,2014.08.08 14:50:49
美元,614.45,609.52,616.91,616.91,615.62,2014.08.08 14:48:55
美元,614.43,609.5,616.89,616.89,615.62,2014.08.08 14:48:18
美元,614.4,609.47,616.86,616.86,615.62,2014.08.08 14:46:58
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 14:46:48
美元,614.33,609.4,616.79,616.79,615.62,2014.08.08 14:46:06
美元,614.3,609.37,616.76,616.76,615.62,2014.08.08 14:45:18
美元,614.27,609.35,616.73,616.73,615.62,2014.08.08 14:41:14
美元,614.3,609.37,616.76,616.76,615.62,2014.08.08 14:38:29
美元,614.28,609.35,616.74,616.74,615.62,2014.08.08 14:35:57
美元,614.26,609.34,616.72,616.72,615.62,2014.08.08 14:34:52
美元,614.24,609.32,616.7,616.7,615.62,2014.08.08 14:23:38
美元,614.24,609.32,616.7,616.7,615.62,2014.08.08 14:13:49
美元,614.22,609.3,616.68,616.68,615.62,2014.08.08 14:11:17
美元,614.25,609.33,616.71,616.71,615.62,2014.08.08 14:08:43
美元,614.22,609.3,616.68,616.68,615.62,2014.08.08 14:01:45
美元,614.22,609.3,616.68,616.68,615.62,2014.08.08 13:51:32
美元,614.26,609.34,616.72,616.72,615.62,2014.08.08 13:45:46
美元,614.29,609.36,616.75,616.75,615.62,2014.08.08 13:43:55
美元,614.32,609.39,616.78,616.78,615.62,2014.08.08 13:43:35
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 13:41:11
美元,614.41,609.48,616.87,616.87,615.62,2014.08.08 13:40:44
美元,614.39,609.46,616.85,616.85,615.62,2014.08.08 13:38:34
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 12:05:15
美元,614.46,609.53,616.92,616.92,615.62,2014.08.08 11:51:21
美元,614.47,609.54,616.93,616.93,615.62,2014.08.08 11:26:11
美元,614.47,609.54,616.93,616.93,615.62,2014.08.08 11:23:58
美元,614.42,609.49,616.88,616.88,615.62,2014.08.08 11:21:03
美元,614.4,609.47,616.86,616.86,615.62,2014.08.08 11:19:58
美元,614.42,609.49,616.88,616.88,615.62,2014.08.08 11:18:50
美元,614.39,609.46,616.85,616.85,615.62,2014.08.08 11:15:08
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 11:13:49
美元,614.41,609.48,616.87,616.87,615.62,2014.08.08 11:12:49
美元,614.38,609.45,616.84,616.84,615.62,2014.08.08 11:11:52
美元,614.36,609.43,616.82,616.82,615.62,2014.08.08 11:10:21
美元,614.38,609.45,616.84,616.84,615.62,2014.08.08 11:05:40
美元,614.36,609.43,616.82,616.82,615.62,2014.08.08 11:03:34
美元,614.3,609.37,616.76,616.76,615.62,2014.08.08 11:02:39
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 11:01:54
美元,614.45,609.52,616.91,616.91,615.62,2014.08.08 11:00:53
美元,614.42,609.49,616.88,616.88,615.62,2014.08.08 11:00:05
美元,614.4,609.47,616.86,616.86,615.62,2014.08.08 10:59:20
美元,614.37,609.44,616.83,616.83,615.62,2014.08.08 10:58:32
美元,614.47,609.54,616.93,616.93,615.62,2014.08.08 10:58:19
美元,614.49,609.56,616.95,616.95,615.62,2014.08.08 10:54:15
美元,614.55,609.62,617.01,617.01,615.62,2014.08.08 10:40:48
美元,614.58,609.65,617.04,617.04,615.62,2014.08.08 10:34:16
美元,614.62,609.69,617.08,617.08,615.62,2014.08.08 10:33:45
美元,614.65,609.72,617.11,617.11,615.62,2014.08.08 10:32:30
美元,614.63,609.7,617.09,617.09,615.62,2014.08.08 10:30:32
美元,614.67,609.74,617.13,617.13,615.62,2014.08.08 10:30:11
美元,614.73,609.8,617.19,617.19,615.62,2014.08.08 10:30:00
美元,614.73,609.8,617.19,617.19,615.62,2014.08.08 10:28:51
美元,614.75,609.82,617.21,617.21,615.62,2014.08.08 10:26:43
美元,614.72,609.79,617.18,617.18,615.62,2014.08.08 10:24:34
美元,614.77,609.84,617.23,617.23,615.62,2014.08.08 10:20:17
美元,614.79,609.86,617.25,617.25,615.62,2014.08.08 10:19:04
美元,614.82,609.89,617.28,617.28,615.62,2014.08.08 10:16:28
美元,614.79,609.86,617.25,617.25,615.62,2014.08.08 10:11:38
美元,614.77,609.84,617.23,617.23,615.62,2014.08.08 10:08:36
美元,614.75,609.82,617.21,617.21,615.62,2014.08.08 10:04:37
美元,614.7,609.77,617.16,617.16,615.62,2014.08.08 10:00:16
美元,614.75,609.82,617.21,617.21,615.62,2014.08.08 09:56:43
美元,614.68,609.75,617.14,617.14,615.62,2014.08.08 09:53:54
美元,614.66,609.73,617.12,617.12,615.62,2014.08.08 09:51:38
美元,614.61,609.68,617.07,617.07,615.62,2014.08.08 09:50:44
美元,614.57,609.64,617.03,617.03,615.62,2014.08.08 09:50:01
美元,614.6,609.67,617.06,617.06,615.62,2014.08.08 09:48:52
美元,614.57,609.64,617.03,617.03,615.62,2014.08.08 09:46:16
美元,614.51,609.58,616.97,616.97,615.62,2014.08.08 09:41:37
美元,614.55,609.62,617.01,617.01,615.62,2014.08.08 09:40:05
美元,614.55,609.62,617.01,617.01,615.62,2014.08.08 09:38:14
美元,614.52,609.59,616.98,616.98,615.62,2014.08.08 09:38:43
美元,614.62,609.69,617.08,617.08,615.62,2014.08.08 09:37:59
美元,614.67,609.74,617.13,617.13,615.62,2014.08.08 09:36:41
美元,614.62,609.69,617.08,617.08,615.62,2014.08.08 09:35:17
美元,614.67,609.74,617.13,617.13,615.62,2014.08.08 09:34:44
美元,614.72,609.79,617.18,617.18,615.62,2014.08.08 09:34:27
美元,614.77,609.84,617.23,617.23,615.62,2014.08.08 09:33:22
美元,614.57,609.64,617.03,617.03,615.62,2014.08.08 09:33:06
美元,614.53,609.6,616.99,616.99,615.62,2014.08.08 09:32:44
美元,614.48,609.55,616.94,616.94,615.62,2014.08.08 09:32:05
美元,614.45,609.52,616.91,616.91,615.62,2014.08.08 09:30:56
美元,614.52,609.59,616.98,616.98,615.62,2014.08.08 09:30:19
美元,614.87,609.94,617.33,617.33,615.62,2014.08.08 09:24:58
美元,614.87,609.94,617.33,617.33,615.62,2014.08.08 09:24:54
美元,614.87,609.94,617.33,617.33,616.7,2014.08.08 09:16:11
美元,614.87,609.94,617.33,617.33,616.7,2014.08.08 09:00:51
美元,614.87,609.94,617.33,617.33,616.7,2014.08.08 08:12:03
美元,614.92,609.99,617.38,617.38,616.7,2014.08.08 08:10:49
美元,614.97,610.04,617.43,617.43,616.7,2014.08.08 08:10:10
美元,615.02,610.09,617.48,617.48,616.7,2014.08.08 08:09:18
美元,615.07,610.14,617.53,617.53,616.7,2014.08.08 08:07:32
美元,615.13,610.2,617.59,617.59,616.7,2014.08.08 08:04:35
美元,615.19,610.26,617.65,617.65,616.7,2014.08.08 08:04:13
美元,615.24,610.31,617.7,617.7,616.7,2014.08.08 08:03:14
美元,615.31,610.37,617.77,617.77,616.7,2014.08.08 08:01:50
