???,684.16,678.6,687.06,687.06,686.32,2018.12.28 11:39:10
???,684.26,678.69,687.16,687.16,686.32,2018.12.28 11:35:31
???,684.31,678.74,687.21,687.21,686.32,2018.12.28 11:32:21
???,684.21,678.65,687.11,687.11,686.32,2018.12.28 11:29:53
???,684.31,678.74,687.21,687.21,686.32,2018.12.28 11:27:45
???,684.41,678.84,687.31,687.31,686.32,2018.12.28 11:21:25
???,684.31,678.74,687.21,687.21,686.32,2018.12.28 11:19:24
???,684.44,678.87,687.34,687.34,686.32,2018.12.28 11:13:58
???,684.49,678.92,687.39,687.39,686.32,2018.12.28 11:13:48
???,684.54,678.97,687.44,687.44,686.32,2018.12.28 11:10:59
???,684.59,679.02,687.49,687.49,686.32,2018.12.28 11:07:22
???,684.51,678.94,687.41,687.41,686.32,2018.12.28 11:04:18
???,684.56,678.99,687.46,687.46,686.32,2018.12.28 11:01:12
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 10:58:22
???,684.53,678.96,687.43,687.43,686.32,2018.12.28 10:55:02
???,684.46,678.89,687.36,687.36,686.32,2018.12.28 10:49:18
???,684.39,678.82,687.29,687.29,686.32,2018.12.28 10:47:54
???,684.31,678.74,687.21,687.21,686.32,2018.12.28 10:45:16
???,684.41,678.84,687.31,687.31,686.32,2018.12.28 10:44:51
???,684.51,678.94,687.41,687.41,686.32,2018.12.28 10:43:54
???,684.56,678.99,687.46,687.46,686.32,2018.12.28 10:40:46
???,684.66,679.09,687.56,687.56,686.32,2018.12.28 10:37:02
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 10:34:59
???,684.79,679.22,687.69,687.69,686.32,2018.12.28 10:30:32
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 10:30:00
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 10:30:00
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 10:30:00
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 10:27:06
???,684.76,679.19,687.66,687.66,686.32,2018.12.28 10:24:43
???,684.69,679.12,687.59,687.59,686.32,2018.12.28 10:19:10
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 10:15:25
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 10:15:25
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 10:14:34
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 10:14:17
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 10:12:08
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 10:10:17
???,684.81,679.24,687.71,687.71,686.32,2018.12.28 10:06:55
???,684.81,679.24,687.71,687.71,686.32,2018.12.28 10:06:23
???,684.7,679.13,687.6,687.6,686.32,2018.12.28 10:06:13
???,684.56,678.99,687.46,687.46,686.32,2018.12.28 10:05:43
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 10:05:34
???,684.66,679.09,687.56,687.56,686.32,2018.12.28 10:04:38
???,684.56,678.99,687.46,687.46,686.32,2018.12.28 10:04:24
???,684.51,678.94,687.41,687.41,686.32,2018.12.28 10:04:04
???,684.41,678.84,687.31,687.31,686.32,2018.12.28 10:02:21
???,684.34,678.77,687.24,687.24,686.32,2018.12.28 10:00:15
???,684.26,678.69,687.16,687.16,686.32,2018.12.28 09:59:39
???,684.31,678.74,687.21,687.21,686.32,2018.12.28 09:59:11
???,684.21,678.65,687.11,687.11,686.32,2018.12.28 09:57:47
???,684.27,678.7,687.17,687.17,686.32,2018.12.28 09:56:54
???,684.19,678.63,687.09,687.09,686.32,2018.12.28 09:55:14
???,684.11,678.55,687.01,687.01,686.32,2018.12.28 09:54:38
???,684.21,678.65,687.11,687.11,686.32,2018.12.28 09:54:24
???,684.11,678.55,687.01,687.01,686.32,2018.12.28 09:53:44
???,684.01,678.45,686.91,686.91,686.32,2018.12.28 09:53:08
???,684.11,678.55,687.01,687.01,686.32,2018.12.28 09:52:53
???,684.31,678.74,687.21,687.21,686.32,2018.12.28 09:52:45
???,684.41,678.84,687.31,687.31,686.32,2018.12.28 09:52:42
???,684.51,678.94,687.41,687.41,686.32,2018.12.28 09:52:27
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 09:52:13
???,685.03,679.46,687.93,687.93,686.32,2018.12.28 09:49:23
???,685.08,679.51,687.98,687.98,686.32,2018.12.28 09:48:47
???,685.11,679.54,688.01,688.01,686.32,2018.12.28 09:48:39
???,685.16,679.59,688.06,688.06,686.32,2018.12.28 09:47:21
???,685.11,679.54,688.01,688.01,686.32,2018.12.28 09:43:26
???,685.21,679.64,688.11,688.11,686.32,2018.12.28 09:42:43
???,685.16,679.59,688.06,688.06,686.32,2018.12.28 09:42:26
???,685.11,679.54,688.01,688.01,686.32,2018.12.28 09:41:15
???,685.06,679.49,687.96,687.96,686.32,2018.12.28 09:41:08
???,684.96,679.39,687.86,687.86,686.32,2018.12.28 09:39:15
???,684.81,679.24,687.71,687.71,686.32,2018.12.28 09:37:47
???,684.91,679.34,687.81,687.81,686.32,2018.12.28 09:35:11
???,684.81,679.24,687.71,687.71,686.32,2018.12.28 09:34:02
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 09:32:54
???,684.61,679.04,687.51,687.51,686.32,2018.12.28 09:32:04
???,684.71,679.14,687.61,687.61,686.32,2018.12.28 09:31:46
???,684.76,679.19,687.66,687.66,686.32,2018.12.28 09:31:32
???,684.91,679.34,687.81,687.81,686.32,2018.12.28 09:31:25
???,685.01,679.44,687.91,687.91,686.32,2018.12.28 09:31:14
???,685.21,679.64,688.11,688.11,686.32,2018.12.28 09:31:01
???,685.51,679.93,688.41,688.41,686.32,2018.12.28 09:30:51
???,685.71,680.13,688.61,688.61,686.32,2018.12.28 09:30:42
???,685.96,680.38,688.87,688.87,686.32,2018.12.28 09:24:11
???,685.96,680.38,688.87,688.87,686.32,2018.12.28 09:23:59
???,685.96,680.38,688.87,688.87,688.94,2018.12.28 09:19:52
???,686.16,680.58,689.07,689.07,688.94,2018.12.28 09:19:37
???,686.26,680.67,689.17,689.17,688.94,2018.12.28 09:19:30
???,686.51,680.92,689.42,689.42,688.94,2018.12.28 09:19:07
???,686.36,680.77,689.27,689.27,688.94,2018.12.28 09:19:23
???,686.46,680.87,689.37,689.37,688.94,2018.12.28 09:19:15
???,686.41,680.82,689.32,689.32,688.94,2018.12.28 09:19:00
???,686.31,680.72,689.22,689.22,688.94,2018.12.28 09:18:50
???,686.21,680.63,689.12,689.12,688.94,2018.12.28 09:18:41
???,686.11,680.53,689.02,689.02,688.94,2018.12.28 09:18:35
???,686.01,680.43,688.92,688.92,688.94,2018.12.28 09:18:27
???,685.91,680.33,688.81,688.81,688.94,2018.12.28 08:49:24
???,685.46,679.88,688.36,688.36,688.94,2018.12.28 08:29:32
???,685.46,679.88,688.36,688.36,688.94,2018.12.28 07:44:40
???,685.46,679.88,688.36,688.36,688.94,2018.12.28 06:57:01
???,685.46,679.88,688.36,688.36,688.94,2018.12.28 05:30:00
???,685.46,679.88,688.36,688.36,688.94,2018.12.28 05:30:00
???,685.46,679.88,688.36,688.36,688.94,2018.12.28 05:30:00
???,685.46,679.88,688.36,688.36,688.94,2018.12.27 23:59:48
???,685.46,679.88,688.36,688.36,688.94,2018.12.27 23:59:48
???,685.46,679.88,688.36,688.36,688.94,2018.12.28 00:00:05
???,685.46,679.88,688.36,688.36,688.94,2018.12.27 23:59:48
???,685.41,679.83,688.31,688.31,688.94,2018.12.27 23:21:23
???,685.11,679.54,688.01,688.01,688.94,2018.12.27 22:57:15
???,685.31,679.73,688.21,688.21,688.94,2018.12.27 21:00:14
???,685.31,679.73,688.21,688.21,688.94,2018.12.27 20:53:32
???,685.31,679.73,688.21,688.21,688.94,2018.12.27 18:08:50
???,685.31,679.73,688.21,688.21,688.94,2018.12.27 17:24:58
???,685.31,679.73,688.21,688.21,688.94,2018.12.27 17:02:38
???,685.21,679.64,688.11,688.11,688.94,2018.12.27 16:59:25
???,685.31,679.73,688.21,688.21,688.94,2018.12.27 16:44:48
???,685.36,679.78,688.26,688.26,688.94,2018.12.27 16:37:43
???,685.41,679.83,688.31,688.31,688.94,2018.12.27 16:37:34
???,685.51,679.93,688.41,688.41,688.94,2018.12.27 16:36:55
???,685.61,680.03,688.51,688.51,688.94,2018.12.27 16:31:00
???,685.51,679.93,688.41,688.41,688.94,2018.12.27 16:30:05
???,685.71,680.13,688.61,688.61,688.94,2018.12.27 16:29:52
???,686.01,680.43,688.92,688.92,688.94,2018.12.27 16:29:40
???,686.11,680.53,689.02,689.02,688.94,2018.12.27 16:29:33
???,686.31,680.72,689.22,689.22,688.94,2018.12.27 16:28:58
???,686.21,680.63,689.12,689.12,688.94,2018.12.27 16:28:27
???,686.31,680.72,689.22,689.22,688.94,2018.12.27 16:28:18
???,686.41,680.82,689.32,689.32,688.94,2018.12.27 16:27:49
???,686.61,681.02,689.52,689.52,688.94,2018.12.27 16:27:34
???,686.71,681.12,689.62,689.62,688.94,2018.12.27 16:26:51
???,686.96,681.37,689.87,689.87,688.94,2018.12.27 16:26:33
???,687.01,681.42,689.92,689.92,688.94,2018.12.27 16:26:25
???,687.16,681.57,690.07,690.07,688.94,2018.12.27 16:24:03
???,687.16,681.57,690.07,690.07,688.94,2018.12.27 16:18:59
???,687.1,681.51,690.01,690.01,688.94,2018.12.27 16:17:23
???,687.01,681.42,689.92,689.92,688.94,2018.12.27 16:16:50
???,687.06,681.47,689.97,689.97,688.94,2018.12.27 16:16:40
???,687.16,681.57,690.07,690.07,688.94,2018.12.27 16:15:49
???,687.21,681.62,690.12,690.12,688.94,2018.12.27 16:12:05
???,687.31,681.71,690.22,690.22,688.94,2018.12.27 16:11:20
???,687.41,681.81,690.32,690.32,688.94,2018.12.27 16:10:09
???,687.51,681.91,690.42,690.42,688.94,2018.12.27 16:08:40
???,687.55,681.96,690.47,690.47,688.94,2018.12.27 16:04:38
???,687.65,682.06,690.57,690.57,688.94,2018.12.27 16:00:50
???,687.7,682.11,690.62,690.62,688.94,2018.12.27 16:00:13
???,687.74,682.15,690.66,690.66,688.94,2018.12.27 15:58:17
???,687.78,682.19,690.7,690.7,688.94,2018.12.27 15:58:04
???,687.82,682.23,690.74,690.74,688.94,2018.12.27 15:57:44
???,687.88,682.29,690.8,690.8,688.94,2018.12.27 15:53:54
???,687.95,682.36,690.87,690.87,688.94,2018.12.27 15:39:48
???,688.03,682.44,690.95,690.95,688.94,2018.12.27 15:37:58
???,688.03,682.44,690.95,690.95,688.94,2018.12.27 15:21:34
???,687.95,682.36,690.87,690.87,688.94,2018.12.27 15:14:29
???,688,682.41,690.92,690.92,688.94,2018.12.27 15:13:05
???,688.05,682.46,690.97,690.97,688.94,2018.12.27 15:10:46
???,688,682.41,690.92,690.92,688.94,2018.12.27 15:07:21
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 15:05:44
???,687.83,682.24,690.75,690.75,688.94,2018.12.27 15:03:25
???,687.71,682.12,690.63,690.63,688.94,2018.12.27 15:00:20
???,687.75,682.16,690.67,690.67,688.94,2018.12.27 15:00:12
???,687.7,682.11,690.62,690.62,688.94,2018.12.27 14:58:42
???,687.75,682.16,690.67,690.67,688.94,2018.12.27 14:58:34
???,687.86,682.27,690.78,690.78,688.94,2018.12.27 14:58:19
???,687.86,682.27,690.78,690.78,688.94,2018.12.27 14:58:14
???,687.86,682.27,690.78,690.78,688.94,2018.12.27 14:58:00
???,687.86,682.27,690.78,690.78,688.94,2018.12.27 14:57:53
???,687.86,682.27,690.78,690.78,688.94,2018.12.27 14:57:31
???,687.86,682.27,690.78,690.78,688.94,2018.12.27 14:57:24
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 14:56:06
???,688,682.41,690.92,690.92,688.94,2018.12.27 14:41:57
???,687.95,682.36,690.87,690.87,688.94,2018.12.27 14:40:57
???,687.88,682.29,690.8,690.8,688.94,2018.12.27 14:22:46
???,687.84,682.25,690.76,690.76,688.94,2018.12.27 14:19:29
???,687.83,682.24,690.75,690.75,688.94,2018.12.27 14:17:39
???,687.75,682.16,690.67,690.67,688.94,2018.12.27 14:15:22
???,687.8,682.21,690.72,690.72,688.94,2018.12.27 14:10:21
???,687.75,682.16,690.67,690.67,688.94,2018.12.27 14:03:09
???,687.7,682.11,690.62,690.62,688.94,2018.12.27 13:53:26
???,687.75,682.16,690.67,690.67,688.94,2018.12.27 13:51:36
???,687.8,682.21,690.72,690.72,688.94,2018.12.27 13:46:28
???,687.82,682.23,690.74,690.74,688.94,2018.12.27 13:35:21
???,687.8,682.21,690.72,690.72,688.94,2018.12.27 13:34:33
???,687.7,682.11,690.62,690.62,688.94,2018.12.27 12:49:36
???,687.8,682.21,690.72,690.72,688.94,2018.12.27 11:28:45
???,687.85,682.26,690.77,690.77,688.94,2018.12.27 11:28:13
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 11:28:08
???,687.95,682.36,690.87,690.87,688.94,2018.12.27 11:14:18
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 11:10:41
???,687.85,682.26,690.77,690.77,688.94,2018.12.27 11:02:13
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 10:58:26
???,687.95,682.36,690.87,690.87,688.94,2018.12.27 10:43:49
???,688,682.41,690.92,690.92,688.94,2018.12.27 10:37:52
???,688.1,682.51,691.02,691.02,688.94,2018.12.27 10:35:27
???,688.12,682.53,691.04,691.04,688.94,2018.12.27 10:30:11
???,688.03,682.44,690.95,690.95,688.94,2018.12.27 10:30:00
???,688.03,682.44,690.95,690.95,688.94,2018.12.27 10:30:00
???,688.03,682.44,690.95,690.95,688.94,2018.12.27 10:30:00
???,688.03,682.44,690.95,690.95,688.94,2018.12.27 10:28:58
???,687.96,682.37,690.88,690.88,688.94,2018.12.27 10:27:31
???,687.85,682.26,690.77,690.77,688.94,2018.12.27 10:21:10
???,687.89,682.3,690.81,690.81,688.94,2018.12.27 10:20:13
???,687.89,682.3,690.81,690.81,688.94,2018.12.27 10:14:11
???,687.85,682.26,690.77,690.77,688.94,2018.12.27 10:10:04
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 10:09:53
???,687.95,682.36,690.87,690.87,688.94,2018.12.27 10:07:32
???,687.95,682.36,690.87,690.87,688.94,2018.12.27 10:07:32
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 10:03:55
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 10:03:18
???,687.9,682.31,690.82,690.82,688.94,2018.12.27 10:01:21
???,687.88,682.29,690.8,690.8,688.94,2018.12.27 10:01:15
???,687.8,682.21,690.72,690.72,688.94,2018.12.27 10:00:24
???,687.7,682.11,690.62,690.62,688.94,2018.12.27 09:55:55
???,687.71,682.12,690.63,690.63,688.94,2018.12.27 09:49:58
???,687.6,682.01,690.52,690.52,688.94,2018.12.27 09:49:12
???,687.55,681.96,690.47,690.47,688.94,2018.12.27 09:46:26
???,687.51,681.91,690.42,690.42,688.94,2018.12.27 09:44:44
???,687.46,681.86,690.37,690.37,688.94,2018.12.27 09:42:27
???,687.51,681.91,690.42,690.42,688.94,2018.12.27 09:39:59
???,687.46,681.86,690.37,690.37,688.94,2018.12.27 09:37:01
???,687.51,681.91,690.42,690.42,688.94,2018.12.27 09:34:41
???,687.6,682.01,690.52,690.52,688.94,2018.12.27 09:33:42
???,687.7,682.11,690.62,690.62,688.94,2018.12.27 09:22:47
???,687.7,682.11,690.62,690.62,688.94,2018.12.27 09:22:42
???,687.75,682.16,690.67,690.67,688.45,2018.12.27 09:20:03
???,687.7,682.11,690.62,690.62,688.45,2018.12.27 09:20:10
???,687.85,682.26,690.77,690.77,688.45,2018.12.27 09:19:56
???,687.95,682.36,690.87,690.87,688.45,2018.12.27 09:19:47
???,688,682.41,690.92,690.92,688.45,2018.12.27 09:19:23
